D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
56.547013152786555,2597.516337647397,1786,1003,2696,3815,646,2977,12043,5419,541.9,8,2,10,1204.3383678145706,10,4.793349949524631
109.84838455422587,5044.406932911456,2099,1667,4586,6198,683,5036,22152,10000,1000.0,0,0,0,2215.270936755836,10,5.044406932911457
109.1409382423071,5011.930400286227,1877,1176,4242,5739,878,5083,22806,10000,1000.0,0,0,0,2280.626302869804,10,5.011930400286227
107.80612390889952,4950.653465885427,1996,1368,4048,4831,688,4761,22247,10000,1000.0,0,0,0,2224.782734539779,10,4.950653465885427
110.76210036901273,5086.352619770192,1800,949,3997,5807,782,4707,23374,10000,1000.0,0,0,0,2337.4730811981485,10,5.086352619770191
110.6561467160186,5081.488636157226,1844,1092,3942,5082,703,4848,23074,10000,1000.0,0,0,0,2307.43952817237,10,5.081488636157226
110.00008689668492,5051.371088340908,1785,1151,3986,4736,672,4736,22642,10000,1000.0,0,0,0,2264.2865347562356,10,5.0513710883409075
109.86027829917235,5044.952935610577,1729,1178,4002,5366,690,4607,22698,10000,1000.0,0,0,0,2269.8539244227113,10,5.044952935610577
109.96941301816155,5049.962951497414,1752,1156,4026,4331,727,4651,22972,10000,1000.0,0,0,0,2297.2677457490936,10,5.049962951497414
110.3485636226353,5067.368508312983,1622,1057,3902,4333,767,4418,22748,10000,1000.0,0,0,0,2274.853090937622,10,5.067368508312983
109.50115440375777,5028.466739118438,1702,962,3874,4752,641,4533,22236,10000,1000.0,0,0,0,2223.6948295608163,10,5.028466739118438
109.93410943627298,5048.342280204518,1671,1003,3949,4104,833,4895,22129,10000,1000.0,0,0,0,2212.918210795894,10,5.048342280204518
109.74289471737922,5039.5642415718285,1604,901,3913,4137,672,4880,22523,10000,1000.0,0,0,0,2252.341146868281,10,5.039564241571829
110.00016119083571,5051.374498940937,1802,975,3911,4727,786,4650,22759,10000,1000.0,0,0,0,2275.909841088299,10,5.051374498940937
110.32229879131377,5066.162776320408,1791,1080,3861,4681,786,4352,22544,10000,1000.0,0,0,0,2254.435321782902,10,5.066162776320408
110.36776015364373,5068.249757893458,1611,883,3820,4657,690,4586,22391,10000,1000.0,0,0,0,2239.138096819073,10,5.068249757893458
110.49263262250395,5073.982242098418,1543,1019,3935,4556,718,4581,22644,10000,1000.0,0,0,0,2264.430814164132,10,5.073982242098418
110.17858260938955,5059.565239246003,1605,831,3810,4006,672,4814,22491,10000,1000.0,0,0,0,2249.183075032802,10,5.0595652392460035
109.8181154928499,5043.017379891318,1635,851,3983,4098,864,4787,21941,10000,1000.0,0,0,0,2194.118484562822,10,5.043017379891318
110.04049622848959,5053.226147814126,1574,962,3815,3960,696,4978,22510,10000,1000.0,0,0,0,2251.041425532475,10,5.053226147814127
109.92690443432609,5048.01152227017,1624,1049,3892,4118,754,4724,22430,10000,1000.0,0,0,0,2243.03494834546,10,5.048011522270169
109.23157135229984,5016.091068175811,1713,955,3774,3958,779,4582,22663,10000,1000.0,0,0,0,2266.358004447445,10,5.016091068175811
110.05780180266531,5054.0205897878095,1753,929,3725,4438,658,4535,22699,10000,1000.0,0,0,0,2269.972921273671,10,5.05402058978781
110.45444667153093,5072.22925072408,1664,975,3682,4063,679,4782,22619,10000,1000.0,0,0,0,2261.9991554627195,10,5.07222925072408
109.55289889404484,5030.842158424006,1702,1004,3761,4355,717,4523,22632,10000,1000.0,0,0,0,2263.2113985074684,10,5.030842158424006
109.40919915755136,5024.245376305219,1642,899,3616,4374,752,4671,22527,10000,1000.0,0,0,0,2252.7560733785854,10,5.024245376305219
109.94590796121236,5048.883911666394,1549,1009,3908,4095,833,4739,22774,10000,1000.0,0,0,0,2277.495927791111,10,5.048883911666394
110.07065851077695,5054.610798957617,1569,814,3623,4574,632,4914,22535,10000,1000.0,0,0,0,2253.5208193666767,10,5.054610798957617
109.54664818776796,5030.555209064158,1692,972,3772,4237,747,4803,22531,10000,1000.0,0,0,0,2253.198938556481,10,5.030555209064158
109.76252346649822,5040.465332863727,1489,904,3744,4416,701,4658,22440,10000,1000.0,0,0,0,2244.041250336543,10,5.040465332863727
109.01754609314665,5006.265872688313,1545,775,3588,4103,763,4663,22211,10000,1000.0,0,0,0,2221.1056769687684,10,5.006265872688313
109.82443610039057,5043.307538188206,1420,945,3666,4008,871,4760,22501,10000,1000.0,0,0,0,2250.1591774880885,10,5.0433075381882055
109.55916767841927,5031.129937689833,1607,1031,3766,4002,760,4743,22598,10000,1000.0,0,0,0,2259.849771783687,10,5.031129937689833
109.97396280971508,5050.1718174584585,1848,986,3841,4626,704,4585,22737,10000,1000.0,0,0,0,2273.738733435236,10,5.050171817458458
109.12228930423937,5011.074288896036,1711,971,3859,3981,858,4738,22560,10000,1000.0,0,0,0,2256.0244608774783,10,5.011074288896036
108.98063513592722,5004.57141208237,1556,954,3726,3945,687,4709,22328,10000,1000.0,0,0,0,2232.899792841822,10,5.00457141208237
109.28826300559045,5018.693595458308,1564,819,3811,4524,790,4685,22197,10000,1000.0,0,0,0,2219.7832632131876,10,5.018693595458307
110.32293148344081,5066.191821134353,1665,927,3630,4610,661,4650,22536,10000,1000.0,0,0,0,2253.6969517596067,10,5.066191821134353
110.0575193018128,5054.007621103121,1451,970,3693,4335,760,4652,22546,10000,1000.0,0,0,0,2254.6117850609126,10,5.05400762110312
109.75972435380604,5040.336834809333,1538,882,3792,4427,836,4785,22550,10000,1000.0,0,0,0,2255.0928876715247,10,5.040336834809333
110.02993936164755,5052.741516790345,1596,881,3613,4386,686,4558,22571,10000,1000.0,0,0,0,2257.126158357039,10,5.052741516790345
109.68090793167289,5036.718632181534,1662,992,3688,4516,732,4754,22619,10000,1000.0,0,0,0,2261.978069117479,10,5.036718632181534
110.38686319918274,5069.126715863606,1656,1019,3632,4120,636,4686,22390,10000,1000.0,0,0,0,2239.0072558817456,10,5.0691267158636055
109.6253849600848,5034.169755230944,1644,819,3604,4023,715,4684,22552,10000,1000.0,0,0,0,2255.2322059827857,10,5.034169755230945
109.8998674597207,5046.770343719845,1421,1082,3863,4066,680,4719,22337,10000,1000.0,0,0,0,2233.7880753858944,10,5.046770343719845
110.15691830193006,5058.570702167843,1587,905,3738,4217,580,4747,22408,10000,1000.0,0,0,0,2240.860465651378,10,5.0585707021678425
110.4144741032979,5070.394241629449,1663,831,3676,4313,620,4600,22399,10000,1000.0,0,0,0,2239.97296981439,10,5.070394241629449
110.33992859014663,5066.972102381376,1603,894,3893,4484,691,4629,22562,10000,1000.0,0,0,0,2256.2258666038515,10,5.066972102381376
110.4750042937759,5073.172983525125,1579,958,3699,4500,771,4686,22585,10000,1000.0,0,0,0,2258.521699281782,10,5.073172983525125
109.72829017355375,5038.893795014918,1734,1035,3799,4431,742,4604,22598,10000,1000.0,0,0,0,2259.887505601626,10,5.038893795014919
110.03514796488946,5052.9806266284595,1557,970,3700,4282,740,4502,22439,10000,1000.0,0,0,0,2243.972469584644,10,5.05298062662846
109.96466283244727,5049.744886099763,1556,856,3764,4415,705,4659,22672,10000,1000.0,0,0,0,2267.229648541659,10,5.049744886099763
110.45777814692272,5072.3821877984965,1620,957,3823,4444,685,4887,22582,10000,1000.0,0,0,0,2258.298805414699,10,5.072382187798496
110.61884807901833,5079.776378448045,1761,962,3717,4331,803,4878,22721,10000,1000.0,0,0,0,2272.1439805245027,10,5.079776378448045
109.52761030639515,5029.681242566485,1586,942,3716,4150,620,4679,22532,10000,1000.0,0,0,0,2253.291727164388,10,5.029681242566485
110.03727917940157,5053.078463674843,1629,857,3772,4159,657,4854,22533,10000,1000.0,0,0,0,2253.313329173997,10,5.053078463674843
109.8779624980138,5045.764758996958,1575,857,3855,4235,669,4645,22451,10000,1000.0,0,0,0,2245.1644509416074,10,5.045764758996958
109.55844096824188,5031.096576816524,1555,995,3598,4174,675,4804,22355,10000,1000.0,0,0,0,2235.514640525356,10,5.031096576816524
110.46428742861738,5072.681007505041,1656,911,3811,4459,678,4770,22653,10000,1000.0,0,0,0,2265.388930335641,10,5.072681007505041
109.30758078467673,5019.580411139121,1470,857,3685,4244,689,4724,22363,10000,1000.0,0,0,0,2236.3825131190943,10,5.0195804111391205
110.4436757803398,5071.734794546589,1592,881,3879,4050,738,4758,22343,10000,1000.0,0,0,0,2234.315183636546,10,5.071734794546589
110.2902485540013,5064.691455373237,1523,784,3621,4481,646,4653,22407,10000,1000.0,0,0,0,2240.7334835965185,10,5.064691455373237
110.4664236382753,5072.779073862135,1553,888,3696,4170,663,4869,22631,10000,1000.0,0,0,0,2263.1429044030606,10,5.072779073862136
