D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
9.405355144147574,433.39791829696253,313,185,108,744,14,303,3189,1490,149.0,10,0,10,318.9473337888718,10,2.90871086105344
110.24957535187256,5062.824282481596,1793,1243,4403,6562,756,5189,22595,10000,1000.0,0,0,0,2259.585296181962,10,5.062824282481596
109.24990422285823,5016.932669946536,1968,985,4066,5317,719,5058,22117,10000,1000.0,0,0,0,2211.7138167310504,10,5.016932669946537
109.49173661775913,5028.03439954851,2064,1114,4013,5589,612,4827,22297,10000,1000.0,0,0,0,2229.7581983525306,10,5.02803439954851
108.50406120261569,4982.693470770405,2029,1234,4036,4705,667,4720,21852,10000,1000.0,0,0,0,2185.2645563759843,10,4.982693470770405
111.23950179068247,5108.268548350181,1781,1247,4181,5228,755,4740,23027,10000,1000.0,0,0,0,2302.778968180716,10,5.108268548350181
111.10699561205718,5102.185625645421,1993,1203,4111,4667,734,4699,23027,10000,1000.0,0,0,0,2302.741707039438,10,5.102185625645421
110.12915309352118,5057.296092799547,1910,974,3942,4745,649,4588,22692,10000,1000.0,0,0,0,2269.2019811366686,10,5.057296092799548
108.5457596815534,4984.607710747104,1715,797,3872,4821,778,4749,22198,10000,1000.0,0,0,0,2219.8751498444008,10,4.984607710747103
110.10110969826718,5056.008712788451,1886,1173,3962,4680,681,4704,22514,10000,1000.0,0,0,0,2251.4795640347525,10,5.056008712788451
109.61658688155941,5033.765864392226,1648,999,3804,4456,574,4697,22617,10000,1000.0,0,0,0,2261.780326221883,10,5.033765864392226
110.19918325438074,5060.510947079778,1885,962,3821,4090,752,4822,22700,10000,1000.0,0,0,0,2270.011857534945,10,5.060510947079778
110.37474805473435,5068.570549441774,1716,966,3911,4154,640,4948,22339,10000,1000.0,0,0,0,2233.9596350431443,10,5.068570549441774
109.95757516545946,5049.419514627343,1763,1102,3929,4228,713,4942,22809,10000,1000.0,0,0,0,2280.969815894682,10,5.049419514627343
110.04645171309733,5053.499544518446,1760,1038,3939,4848,775,4810,22460,10000,1000.0,0,0,0,2246.023988173902,10,5.053499544518446
109.65380331546469,5035.4743484277715,1738,914,3809,4662,722,4727,22518,10000,1000.0,0,0,0,2251.857273904793,10,5.035474348427772
110.22718419077198,5061.796377944179,1765,1035,3803,4240,726,4919,22772,10000,1000.0,0,0,0,2277.241065469384,10,5.061796377944178
109.42595546638248,5025.014603314059,1789,931,3854,4395,723,4365,22241,10000,1000.0,0,0,0,2224.170427295193,10,5.025014603314059
109.83068103271731,5043.5942224850005,1615,953,3823,3992,788,4952,22598,10000,1000.0,0,0,0,2259.860422544368,10,5.043594222485001
109.46238386826128,5026.686911391958,1713,964,3936,4591,789,4705,22006,10000,1000.0,0,0,0,2200.6517827387897,10,5.026686911391958
110.5985621433398,5078.845117883394,1690,925,3792,4342,722,5009,22945,10000,1000.0,0,0,0,2294.578822694812,10,5.078845117883394
110.0334369095262,5052.9020777062415,1844,1003,4002,4217,774,4854,22413,10000,1000.0,0,0,0,2241.3756679549815,10,5.052902077706242
109.62005160293091,5033.92491835118,1657,1099,3880,4145,723,4713,22918,10000,1000.0,0,0,0,2291.817208599206,10,5.03392491835118
110.08478564944761,5055.259329414571,1567,930,3810,4112,695,4893,22558,10000,1000.0,0,0,0,2255.863534154184,10,5.055259329414571
110.38398369304628,5068.994527210686,1558,930,3903,4645,716,4650,22464,10000,1000.0,0,0,0,2246.451075118594,10,5.068994527210686
110.22647513290609,5061.763827430414,1535,835,3636,4449,681,4934,22696,10000,1000.0,0,0,0,2269.6350668996574,10,5.061763827430413
110.11892026468037,5056.826337294292,1574,943,3836,4356,759,4651,22867,10000,1000.0,0,0,0,2286.7293032193556,10,5.056826337294292
110.26720450877723,5063.633579073752,1555,929,3888,4089,733,4822,22326,10000,1000.0,0,0,0,2232.695042082202,10,5.063633579073753
110.01231225760193,5051.932314438192,1560,973,3954,4077,785,4765,22765,10000,1000.0,0,0,0,2276.5492359124123,10,5.051932314438193
110.11230771319111,5056.522776811244,1723,1071,3940,4561,726,4753,22620,10000,1000.0,0,0,0,2262.028288263641,10,5.056522776811244
110.37653120694652,5068.652408093122,1644,894,3546,4392,618,4849,22230,10000,1000.0,0,0,0,2223.0593803949655,10,5.068652408093122
109.51345791231783,5029.031552716904,1748,1075,3806,4440,848,4595,22611,10000,1000.0,0,0,0,2261.1750536993613,10,5.029031552716904
