D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
54.2297154765782,2491.1368254274103,1230,614,3399,4424,239,2893,14834,6618,661.8,9,1,10,1483.4198220826686,10,3.7641837797331674
77.69808223378732,3568.49233044678,1884,704,5135,6623,260,3756,21025,9628,962.8,2,0,2,2102.5999436559155,10,3.7063692671861035
66.25982996490394,3043.399801547369,1199,901,4466,5611,252,3417,17838,8179,817.9,4,0,4,1783.828485778533,10,3.7209925437674154
66.36615505399986,3048.2808365697138,1167,868,4456,5515,292,3160,16180,7824,782.4,7,0,7,1618.0976542592048,10,3.896064463918346
73.34206042162617,3368.5217007107058,1761,1492,5112,5333,669,3689,20031,8913,891.3,4,0,4,2003.1780449733137,10,3.77933546584843
44.914466059150996,2063.50437258913,1225,908,2942,3284,567,2150,12344,6055,605.5,6,0,6,1234.4635456871242,10,3.407934554234732
77.45088641595281,3557.144383744014,2125,1238,5158,5624,749,3317,21431,9790,979.0,1,0,1,2143.137467289716,10,3.6334467658263674
58.69435433751855,2696.093706514158,1661,575,3642,4377,388,2623,15638,7322,732.2,6,0,6,1563.8690024465322,10,3.6821820629802757
78.38250472832358,3599.911915366179,1768,707,4568,5902,417,3617,20832,9805,980.5,1,0,1,2083.2977068908513,10,3.6715062879818245
69.42575450511718,3188.7369810435475,1656,625,3931,5152,447,3113,19305,8933,893.3,1,2,3,1930.5821682408452,10,3.5696148897834403
78.28544756331243,3595.456340246355,2014,481,4102,5924,316,3404,21122,10000,1000.0,0,0,0,2112.2811894213783,10,3.595456340246355
24.19630736614816,1112.401871392923,793,3891,1588,1031,165,3791,15673,6930,693.0,4,0,4,1567.3720070417971,10,1.6051975056174939
76.67368088192788,3521.465434745313,2152,662,4675,5564,426,3419,21553,9652,965.2,2,0,2,2155.3685128830375,10,3.648430827543838
