D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
6.158396908603072,284.340748455466,0,0,0,0,0,0,625,1582,158.2,10,0,10,62.564795882627365,10,1.7973498638145764
5.515952737393463,254.84825024795168,0,0,0,0,0,0,84,1448,144.8,10,0,10,8.40792230302468,10,1.7600017282317104
4.417967022626239,204.44333854382884,0,0,0,0,0,0,278,1369,136.9,10,0,10,27.880802578106522,10,1.493377199005324
3.7025982271211824,171.6031107627584,0,0,0,0,0,0,458,1296,129.6,10,0,10,45.87825684095733,10,1.3240980768731359
3.484766108658737,161.60315488924385,0,0,0,0,0,0,234,1082,108.2,10,0,10,23.491671192878858,10,1.493559657017041
3.982863377080937,184.46916170264615,0,0,0,0,0,0,78,1224,122.4,10,0,10,7.896118332166225,10,1.5071009943026645
5.190934363523047,239.92772604001235,0,0,0,0,335,0,376,1486,148.6,10,0,10,37.69811009801924,10,1.614587658411927
5.496976665921665,253.97712123947463,0,5,0,0,0,0,1069,1401,140.1,10,0,10,106.94097825549542,10,1.812827417840647
0.9663930267153006,45.99293234613012,0,0,0,0,0,0,1495,1731,173.1,10,5,15,149.51614403575658,10,0.26570151557556393
1.8172198680585412,85.05159334382412,390,0,41,28,0,0,3027,1834,183.4,0,10,10,302.7487180955708,10,0.46374914582237803
0.9381975935179809,44.698572773272026,85,1399,0,1151,1035,544,3356,1771,177.1,10,0,10,335.6386143684387,10,0.25239171526409954
6.10876705786052,282.06240529405477,774,144,0,1338,1104,0,2835,1772,177.2,1,10,11,283.58333341255786,10,1.591774296241844
6.069144144650299,280.2434477111278,652,0,0,1072,47,617,2825,1679,167.9,10,0,10,282.5689646661282,10,1.669109277612435
7.768901485818381,358.2737149065214,2305,2214,2371,2149,2201,0,7399,2678,267.8,9,9,18,739.964641084522,10,1.3378406083141203
6.907733261579415,318.74031504406173,987,169,0,1070,77,0,3448,2162,216.2,10,0,10,344.8287946663797,10,1.4742845284184167
1.845245631567815,86.33816393953087,84,0,0,121,0,0,1055,1243,124.3,0,10,10,105.52752418555319,10,0.6945950437613103
3.761335734360848,174.29955646903366,715,325,158,747,344,244,2702,1166,116.6,0,10,10,270.23328413963316,10,1.4948503985337362
4.630669073705182,214.2077899020989,582,56,208,592,382,226,2644,1178,117.8,1,10,11,264.4784908728208,10,1.8184022911892948
3.8116336652575242,176.60856899228355,455,368,28,455,354,0,1121,833,83.3,10,0,10,112.13984830407426,10,2.120150888262708
3.77078797672508,174.73347781734196,967,143,286,1020,124,90,4345,1901,190.1,5,5,10,434.5963978251442,10,0.919166111611478
1.0635492414848486,50.45305451448098,349,0,0,329,0,0,1113,710,71.0,10,0,10,111.38010927625001,10,0.7106064016124082
3.311450170187287,153.64679037732242,399,0,5,388,0,1,2347,1507,150.7,7,3,10,234.7022825177759,10,1.0195540171023385
2.929356851961882,136.1061432551785,438,0,6,428,2,1,2866,1797,179.7,1,9,10,286.62248208988456,10,0.7574075862836867
2.0709180029199565,96.69804002815215,277,0,0,280,0,0,1534,1133,113.3,2,8,10,153.42865169495343,10,0.8534690205485627
3.9516247755777125,183.03510028513116,473,141,25,486,111,41,2158,1393,139.3,4,6,10,215.88259240724148,10,1.3139633904173091
5.943499142701725,274.4754990537768,416,88,22,470,48,45,2802,1740,174.0,8,2,10,280.2279785413295,10,1.577445396860786
6.7810956255766595,312.92679782312865,493,16,115,509,0,4,2657,1945,194.5,7,3,10,265.76660354547204,10,1.6088781379081165
1.6602816339139155,77.84707535358976,181,0,0,166,0,0,1330,1047,104.7,0,10,10,133.0261405233294,10,0.7435250750104083
6.69553483009455,308.998983204407,378,5,0,445,0,23,2859,1803,180.3,5,8,13,285.92675586920234,10,1.7138046766744706
4.310445562344423,199.50738205649674,679,0,0,711,0,0,2058,1156,115.6,10,1,11,205.88365044668316,10,1.7258424053330168
4.969043124801471,229.74142931023147,764,0,0,772,0,0,2420,1325,132.5,10,0,10,242.06202430948616,10,1.7338975796998601
5.6318780162153095,260.1699983952213,255,0,0,283,0,0,1903,1594,159.4,10,0,10,190.33832951150833,10,1.6321831768834458
1.311636981018095,61.84194640794224,304,0,0,303,0,0,1150,709,70.9,10,0,10,115.00270337406546,10,0.8722418393221754
5.267445721223768,243.44011074356473,672,0,0,725,0,0,3850,2217,221.7,7,3,10,385.0369124332443,10,1.0980609415587042
1.4272514363779503,67.1494256727059,284,0,0,284,0,0,1225,909,90.9,0,10,10,122.53077280782163,10,0.7387175541551804
5.8969908281775405,272.3404553500469,273,0,0,317,0,0,4063,2706,270.6,6,5,11,406.3908345259726,10,1.0064318379528712
5.528752598388254,255.43584975365587,634,0,0,559,0,0,3826,2442,244.2,7,5,12,382.61427019611,10,1.0460108507520716
7.461851438415774,344.1780574494877,654,0,0,571,0,0,3452,2207,220.7,10,0,10,345.23376235291363,10,1.5594837220185216
1.274464887907208,60.13549791238152,339,0,0,351,0,0,1506,1138,113.8,0,10,10,150.6332018431276,10,0.5284314403548463
6.681836282771818,308.3701279661369,445,0,2,416,0,0,2563,1889,188.9,10,0,10,256.36445355787873,10,1.6324517097201532
7.08967303250168,327.0925713307014,802,0,0,905,0,0,3840,2469,246.9,8,2,10,384.0935571497306,10,1.3247977777671178
6.791843933771356,313.42021728955336,260,0,0,303,0,0,2691,2006,200.6,10,0,10,269.1981367636472,10,1.5624138449130278
7.376094702463782,340.2412478484536,805,0,0,779,0,0,3567,2188,218.8,10,0,10,356.7616492897272,10,1.5550331254499707
7.154074452579039,330.04902864062876,902,0,0,982,0,0,3295,2069,206.9,10,0,10,329.52036364227536,10,1.5952103849232901
