D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
8.196782865281598,377.91634127370884,0,0,0,0,0,0,1992,2646,264.6,9,0,9,199.28438927829265,10,1.4282552580261105
6.884505327428908,317.6739970089735,0,0,0,0,0,0,254,2110,211.0,10,0,10,25.48386723634321,10,1.5055639668671732
21.665412585470687,996.21681885832,0,0,0,0,0,0,4595,10000,1000.0,0,0,0,459.5047610606998,10,0.99621681885832
21.361197732806247,982.2513158636981,0,0,0,0,0,0,8257,10000,1000.0,0,0,0,825.7206173980609,10,0.9822513158636981
5.929964667904957,273.854175845362,0,0,0,0,0,0,726,2141,214.1,10,0,10,72.67431618813426,10,1.2790947026873518
6.456170145463257,298.01053806194597,0,0,0,0,0,0,13,2162,216.2,10,0,10,1.305852434784174,10,1.3784021186954023
3.780686777170249,175.1878991779343,0,0,0,0,0,0,722,1080,108.0,10,0,10,72.24427226514089,10,1.6221101775734657
0.9080275458757057,43.31356514788552,0,1,0,0,0,10,2271,1384,138.4,0,10,10,227.11769009828566,10,0.31295928575061793
5.21445454642153,241.00746025359837,0,5,0,0,107,0,1237,1266,126.6,10,0,10,123.73155948668719,10,1.903692419064758
4.830913649012646,223.40035953379225,86,0,31,0,56,0,1474,1278,127.8,10,0,10,147.4616510897875,10,1.748046631719814
3.232823200553017,150.03728489043334,185,181,0,175,205,0,1150,944,94.4,10,1,11,115.06177818849683,10,1.589378017907133
5.795936798381659,267.70139731796036,1147,942,23,328,25,0,2768,1613,161.3,10,0,10,276.8439743731171,10,1.6596490844262886
4.629655545807357,214.1612621708976,315,149,0,532,0,0,1782,1193,119.3,10,0,10,178.20270796045662,10,1.7951488865959564
6.235612676182314,287.88547029897643,1716,1624,1879,1054,1562,0,6425,1966,196.6,10,0,10,642.5448072895408,10,1.464320805182993
5.468073998042556,252.65029484923429,1143,1037,0,1125,96,98,2800,1475,147.5,10,0,10,280.0400688290596,10,1.712883354910063
6.6419755928650765,306.5402548373771,1565,1132,62,1562,0,0,3704,1926,192.6,10,0,10,370.48392131514845,10,1.5915901081899122
