D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
7.05831826949499,209.4457665977392,0,0,0,0,0,0,91,924,92.4,10,0,10,9.187317319586873,10,2.2667290757331084
7.052994551514099,209.27250234673687,0,0,0,0,0,0,174,908,90.8,0,10,10,17.410794854164124,10,2.304763241704151
7.12876643502936,211.7385530826014,0,0,0,0,0,0,126,922,92.2,10,0,10,12.681545412540435,10,2.2965135909175856
6.995593668899475,207.40434911833572,0,0,0,0,0,0,98,900,90.0,0,10,10,9.808287400193512,10,2.304492767981508
7.776104396772758,232.80663510525352,0,0,0,0,0,0,-35,1058,105.8,10,0,10,-3.5402258818969132,10,2.2004407854938894
7.4562082448708304,222.39538354069268,0,0,0,0,0,0,22,1004,100.4,0,10,10,2.277486677467823,10,2.215093461560684
7.455362418181065,222.36785549949923,0,0,0,0,0,0,23,1020,102.0,10,0,10,2.3051363376900555,10,2.1800770147009727
7.561158173357938,225.81105484735136,0,0,0,0,0,0,32,1050,105.0,0,10,10,3.205285440874286,10,2.1505814747366796
6.972791581972537,206.66223871224958,0,0,0,0,0,0,51,1038,103.8,0,10,10,5.140245773550123,10,1.9909656908694564
8.607723779936759,259.8722892327209,0,0,0,0,0,0,-7,1381,138.1,10,0,10,-0.7384223215514794,10,1.8817689299979792
6.321123134364676,185.45321789598069,0,0,0,0,0,0,51,1259,125.9,0,10,10,5.121377318352461,10,1.473019999173794
10.444720706913918,319.6586824618206,0,0,0,0,0,0,-3,2280,228.0,0,10,10,-0.31109823123551905,10,1.4020117651834236
13.487775643389666,418.6971056502956,0,0,0,0,0,0,22,3052,305.2,0,10,10,2.2147307864855974,10,1.3718778035723973
29.88971725578243,952.510154849501,0,0,0,0,0,0,-145,9359,935.9,1,0,1,-14.514843556308188,10,1.017747788064431
24.198779922364203,767.2944845011659,0,0,0,0,0,0,-103,6607,660.7,0,10,10,-10.393784002168104,10,1.1613356810975721
11.626403559089832,358.11740530167197,0,0,0,0,0,0,-10,2422,242.2,0,10,10,-1.0555150197353214,10,1.4786020037228407
9.154620881876758,277.6714508493077,0,0,0,0,0,0,14,1730,173.0,0,10,10,1.4879454477981198,10,1.605037288146287
8.933458374031018,270.4735571199168,0,0,0,0,0,0,62,1421,142.1,10,0,10,6.272227782569826,10,1.9034029353970217
8.107449650379737,243.59050596307821,0,0,0,0,0,0,-6,1217,121.7,10,0,10,-0.6047520214691758,10,2.001565373566789
7.844294721691913,235.02593853476188,0,0,0,0,0,0,21,1138,113.8,10,0,10,2.1939357657160143,10,2.065254292924094
6.924912805661562,205.1039893184597,0,0,0,0,0,0,80,964,96.4,0,10,10,8.039544351026416,10,2.127634743967424
