D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
7.421143943317822,221.25419049340675,0,0,27,0,81,85,992,986,98.6,10,0,10,99.24748587682843,10,2.2439573072353625
11.367524938746012,349.69201342039594,0,0,0,0,0,205,291,1319,131.9,10,0,10,29.179695415683092,10,2.651190397425291
48.76577601541992,1566.8451355161892,8,44,846,0,507,920,3660,6172,617.2,9,1,10,366.0895887233317,10,2.538634373811065
13.044648539483381,404.27521365061307,0,0,52,0,0,207,426,1378,137.8,10,0,10,42.67814071290195,10,2.9337823922395723
15.313383230926666,478.1128245922535,1,1,195,0,52,338,767,1522,152.2,10,0,10,76.78664453737437,10,3.1413457594760414
11.935939459170227,368.19147497972097,1,0,15,0,6,236,358,1283,128.3,10,0,10,35.871003875881435,10,2.8697698751342244
24.439417637564194,775.1262129354496,0,8,407,4,137,404,1244,2401,240.1,10,0,10,124.49183353483677,10,3.228347409143897
16.416754870568433,514.0228523972589,0,1,103,8,123,405,449,1654,165.4,10,0,10,44.932244156394155,10,3.10775606044292
19.124525699502573,602.1492118786183,3,13,255,6,89,406,761,1766,176.6,10,0,10,76.12537599503995,10,3.4096784364587673
19.34373778163051,609.283627592768,3,17,222,2,33,380,655,1813,181.3,10,0,10,65.51551432348788,10,3.3606377694030223
20.76008707201387,655.379739339649,8,29,343,10,90,458,741,1887,188.7,10,0,10,74.19985525757075,10,3.4731305741369844
14.181834361736117,441.2857484780372,5,0,169,0,0,271,600,1438,143.8,10,0,10,60.098676754534246,10,3.068746512364654
18.258475103938036,573.9629690480873,2,2,203,6,104,373,577,1704,170.4,10,0,10,57.73808987159282,10,3.3683272831460522
14.963960223728224,466.7406001726748,4,7,155,1,32,311,377,1534,153.4,10,0,10,37.7782365352381,10,3.042637550017437
16.51090923134134,517.0871741469238,1,4,197,0,23,340,729,1689,168.9,10,0,10,72.95395806990564,10,3.061498958833178
20.02721122026136,631.5277648384788,1,10,277,18,113,452,740,1839,183.9,10,0,10,74.03358405940234,10,3.434082462416959
22.503799853818734,712.1301326150151,0,40,411,0,150,552,798,2103,210.3,10,0,10,79.85346613824368,10,3.3862583576558016
21.240698694316862,671.0215920937333,2,12,322,8,142,470,801,2109,210.9,10,0,10,80.15740765798837,10,3.1817050360063215
14.644878144657358,456.3558431970162,0,9,260,3,39,273,778,1547,154.7,10,1,11,77.89131644293666,10,2.949940809289051
28.0990024282756,894.2300460119352,0,34,474,1,307,626,1194,2700,270.0,10,0,10,119.42248495435342,10,3.3119631333775374
36.023293872814946,1152.1318407333972,0,28,608,7,191,780,1571,3630,363.0,10,0,10,157.18990967706776,10,3.173916916620929
15.240429600155961,475.73849592969816,1,14,195,0,84,288,682,1629,162.9,10,0,10,68.2556238125544,10,2.9204327558606398
39.854805064159784,1276.831142829882,3,35,474,4,301,898,1490,3940,394.0,10,0,10,149.08617182904854,10,3.2406881797712743
35.20490246433707,1125.4967006065767,0,51,550,2,455,810,1421,3371,337.1,9,0,9,142.12604997204616,10,3.3387620902004644
89.95144582028509,2907.262538614079,1,148,998,14,1165,2058,4383,9015,901.5,6,0,6,438.3417228992097,10,3.2249168481576027
32.548486454664335,1039.041720850182,1,32,524,2,324,708,1464,3189,318.9,9,1,10,146.43703543143346,10,3.2582054589218625
44.42172582743962,1425.4648811828822,0,54,927,5,382,1049,1815,4168,416.8,10,0,10,181.55318009285256,10,3.4200213080203508
