D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
50.99765403477806,1639.483219415602,0,96,931,24,1069,1070,2412,5259,525.9,10,0,10,241.27444394519551,10,3.117480926821833
49.421666202066,1588.1915558819856,0,81,816,50,1064,1109,2215,5080,508.0,10,0,10,221.5431652341038,10,3.1263613304763496
58.263675032639874,1875.961126487497,5,82,968,66,1201,1322,2558,5935,593.5,10,0,10,255.85059450035914,10,3.160844358024426
43.81524135850621,1405.7264056228491,12,84,903,23,768,950,1870,4578,457.8,10,0,10,187.0109953975305,10,3.0706125068214267
31.789143117461716,1014.3283428977226,18,40,357,30,298,699,1089,3308,330.8,10,0,10,108.9132133981213,10,3.0662888237536956
56.245386031657496,1810.2744516266634,13,100,1172,41,1101,1245,2598,5707,570.7,10,0,10,259.86633326606824,10,3.1720246217393786
53.02106517103916,1705.3365978726415,14,99,1162,60,1084,1168,2466,5396,539.6,10,0,10,246.68395408624784,10,3.160371752914458
44.38507758695582,1424.2721376978266,5,55,962,41,828,1011,1957,4534,453.4,10,0,10,195.74510068101807,10,3.1413148162722244
50.377946561861044,1619.3143916300294,43,105,1058,40,1056,1182,2159,5031,503.1,10,0,10,215.95580017268657,10,3.2186730105943737
46.66074870287598,1498.3354995894483,7,87,1018,27,803,1086,2099,4777,477.7,10,0,10,209.95018759761007,10,3.136561648711426
58.84878620384123,1895.0039926188776,8,131,1123,25,1097,1410,2403,5875,587.5,10,0,10,240.3332504728809,10,3.2255387108406426
53.922219968537746,1734.665332337209,12,103,1001,35,1202,1237,2418,5430,543.0,10,0,10,241.80299358181657,10,3.194595455501306
54.68168762073231,1759.3827562109673,18,117,855,35,1020,1313,2290,5556,555.6,10,0,10,229.0726034237072,10,3.166635630329315
50.655244811025135,1628.339263649574,29,95,722,35,914,1157,2040,5161,516.1,10,0,10,204.01674894904718,10,3.1550847968408715
55.299368762997226,1779.4856356003288,16,125,1271,43,817,1344,2307,5537,553.7,10,0,10,230.70136879500933,10,3.2138082636812877
45.91790529635854,1474.1591238114133,27,88,771,41,532,1108,1858,4728,472.8,10,0,10,185.84954674947076,10,3.1179338490089115
55.89753046247807,1798.95324061075,35,106,1033,49,860,1267,2462,5619,561.9,10,0,10,246.2645638031885,10,3.2015540854435844
46.841879091725644,1504.2305190608884,32,85,847,34,575,1103,1754,4760,476.0,10,0,10,175.47899841452016,10,3.1601481492875805
50.85788325184328,1634.934278223725,29,102,950,40,887,1188,2053,5064,506.4,10,0,10,205.36886497838424,10,3.2285432034433748
60.517198522038015,1949.3036778601188,60,142,1237,45,1097,1461,2561,6048,604.8,10,0,10,256.12020958466456,10,3.223055022916863
48.732088636193374,1565.7487554016018,24,88,1013,24,788,1091,2034,4854,485.4,10,0,10,203.44071529638023,10,3.225687588384017
55.73787288959563,1793.7570694608828,49,117,899,45,817,1303,2449,5642,564.2,10,0,10,244.9741713391617,10,3.1792929270841594
53.670962195553386,1726.4879664435005,45,112,965,58,791,1263,2205,5346,534.6,10,0,10,220.50439581200482,10,3.22949488672559
55.26229245083386,1778.2789602129446,43,125,1103,24,848,1282,2233,5479,547.9,10,0,10,223.35298059838823,10,3.245626866605119
63.21291321768627,2037.0376617665017,60,150,1253,48,934,1486,2712,6264,626.4,9,0,9,271.2552666439675,10,3.251975832960571
47.01726332770199,1509.9385258323105,23,101,780,39,751,1071,1947,4717,471.7,10,0,10,194.7247263023397,10,3.2010568705370157
58.75056402610801,1891.8072808250042,48,135,922,45,816,1355,2402,5848,584.8,9,0,9,240.20475363875738,10,3.2349645704941934
50.72488486843593,1630.6057496712515,62,99,954,44,774,1188,2118,5101,510.1,10,0,10,211.8800135638099,10,3.1966393837899463
58.41519196622561,1880.8923546453636,41,133,1054,42,882,1356,2320,5827,582.7,10,0,10,232.00559219121934,10,3.2278914615503065
55.45539531618402,1784.5636325887924,44,119,980,34,1093,1312,2367,5566,556.6,10,0,10,236.70339556317776,10,3.206186907274151
53.80193731209326,1730.7506463128489,57,104,950,33,864,1237,2212,5404,540.4,10,0,10,221.280082479259,10,3.2027214032436135
54.36528059364078,1749.0850607361729,47,137,1034,57,1045,1287,2349,5441,544.1,10,0,10,234.92641030317174,10,3.214638964778851
46.6027085168165,1496.446539768186,53,92,661,37,792,1069,1890,4672,467.2,10,0,10,189.00678313700482,10,3.2030105731339598
