D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
6.437186055517128,189.2305695841824,0,0,0,0,2,0,826,880,88.0,10,0,10,82.60863025039434,10,2.1503473816384364
20.581144853088173,649.5559354405407,0,8,111,0,74,479,483,1978,197.8,10,0,10,48.385894821956754,10,3.2839026058672434
12.878387661236756,398.8641331531487,0,0,13,0,12,230,694,1373,137.3,10,0,10,69.44010933116078,10,2.9050555947061087
15.426443650483163,481.79245769505604,0,1,113,4,112,283,717,1521,152.1,10,0,10,71.7550039485097,10,3.1676032721568443
21.229814807831804,670.667368138483,0,15,208,2,32,442,832,2114,211.4,10,0,10,83.22279227562248,10,3.1725041066153405
13.649072713059526,423.9466354085474,0,0,8,0,3,228,318,1480,148.0,10,0,10,31.889791583269833,10,2.864504293300996
15.078444965377761,470.46658886785144,0,1,61,4,19,299,564,1552,155.2,10,0,10,56.46499525364489,10,3.031356887035125
15.237421249912533,475.64058699583813,0,8,23,3,10,313,381,1573,157.3,10,0,10,38.172278264723715,10,3.023779955472588
12.222378278232684,377.5138334556968,0,0,78,0,0,225,479,1341,134.1,10,0,10,47.93998134434223,10,2.815166543293787
19.229006459856553,605.5496137691523,0,20,200,8,72,456,597,1862,186.2,10,0,10,59.70563253448345,10,3.2521461534326113
18.46955955628806,580.8328651744322,0,11,296,13,35,366,753,1903,190.3,9,1,10,75.35425653774291,10,3.052195823302324
13.211586273472973,409.7083229076329,0,2,109,2,34,259,478,1370,137.0,10,0,10,47.87721702456474,10,2.990571700055715
14.152028334217162,440.3156897611846,0,8,114,10,31,307,579,1483,148.3,10,0,10,57.95420831441879,10,2.9690875911071113
15.59558723953919,487.29735810015654,0,3,109,10,57,311,416,1552,155.2,10,0,10,41.66387030184269,10,3.139802565078328
41.16283130907886,1319.4018027391496,0,55,767,10,302,901,1417,3988,398.8,9,1,10,141.73386886641384,10,3.3084297962365836
49.373673398143566,1586.629595377133,3,71,769,15,360,998,2618,5445,544.5,10,0,10,261.88653288129717,10,2.913920285357453
18.897988421375672,594.7763923641994,0,11,206,17,54,408,725,1937,193.7,10,0,10,72.58087068796158,10,3.0706060524739254
36.162238469585084,1156.6538930991721,0,29,493,4,455,800,1834,3486,348.6,10,0,10,183.41941453432665,10,3.3179973984485716
30.32635656570408,966.7208969029543,0,34,329,16,302,681,1356,3017,301.7,10,0,10,135.63025956200437,10,3.204245597954771
13.011545866340413,403.19786321828735,0,4,85,1,1,272,495,1386,138.6,10,0,10,49.509338300675154,10,2.909075492195435
21.073581178745513,665.5826317151441,0,18,217,49,89,508,546,2072,207.2,10,0,10,54.69686397230252,10,3.2122713885866028
46.28648634859419,1486.1548606589522,1,67,486,20,483,1073,2057,4573,457.3,10,0,10,205.78109296569602,10,3.249846622914831
16.23244699104433,508.0244191943346,0,3,100,2,28,337,528,1637,163.7,10,0,10,52.81326571851969,10,3.103386800209741
45.23574785357909,1451.9578166022172,0,45,831,8,566,989,2170,4434,443.4,10,0,10,217.06750795980915,10,3.2746003982909726
70.02778856888115,2258.8327075667617,0,116,819,30,1265,1511,3650,7732,773.2,3,0,3,365.06898707780056,10,2.9214080542767222
19.209482389879827,604.914188794881,4,21,203,12,57,390,818,1909,190.9,10,0,10,81.88453733669594,10,3.1687490245934056
21.724982412261642,686.7829558555884,5,25,322,29,229,508,844,2009,200.9,10,0,10,84.48721559345722,10,3.418531388031799
26.19290890443685,832.1948540776808,2,21,497,6,294,583,1294,2558,255.8,10,0,10,129.43802780294791,10,3.2533027915468367
63.802161033657526,2056.2151579929196,3,82,1341,17,598,1358,3484,6468,646.8,9,0,9,348.45011600055733,10,3.179058685827025
46.26287637619373,1485.3864570359888,0,54,1501,15,537,1098,2786,4564,456.4,10,0,10,278.655903416127,10,3.254571553540729
90.9542657422845,2939.9000380644943,0,190,442,27,1065,2101,4346,9154,915.4,5,0,5,434.63531806645915,10,3.2116015272716782
33.846026050542555,1081.2710851840434,0,39,600,2,427,730,1979,3404,340.4,10,0,10,197.92506508789955,10,3.1764720481317377
66.4346099222768,2141.8901104652027,0,130,1223,23,947,1506,3629,6684,668.4,6,0,6,362.992354192771,10,3.2045034567103574
54.68444374402933,1759.4724562364838,2,69,1356,16,767,1213,2957,5325,532.5,10,0,10,295.796312910039,10,3.3041736267351807
54.04189197156487,1738.5601442045688,2,70,1213,27,657,1209,2894,5279,527.9,10,0,10,289.4372865133919,10,3.293351286615967
97.36586981596595,3148.5703285527825,0,198,1988,42,1661,2294,5794,9818,981.8,1,0,1,579.4694215977564,10,3.206936574203282
42.547929609461086,1364.4808284204153,3,44,803,17,513,969,2173,4173,417.3,10,0,10,217.31756357513368,10,3.26978391665568
79.53488458390538,2568.248021481499,16,122,945,22,806,1817,4329,7964,796.4,6,0,6,432.91174455778673,10,3.2248217246126307
27.286474301032477,867.7857306123453,1,29,217,3,131,616,906,2682,268.2,10,0,10,90.60093224011362,10,3.2355918367350682
83.35223446476373,2692.4864334888653,0,138,1264,2,1503,1890,5644,10000,1000.0,0,0,0,564.4205981201027,10,2.692486433488865
42.33206419096434,1357.4553322939478,0,48,646,24,293,898,1844,4345,434.5,10,0,10,184.41523131467403,10,3.1241779799630556
57.48973121167816,1850.7725652342185,2,77,1171,26,674,1296,3160,5672,567.2,10,0,10,316.07530331360175,10,3.2629981756597646
53.44656758589237,1719.1848816235604,3,79,1236,18,697,1192,2601,5275,527.5,10,0,10,260.1495379440952,10,3.2591182590020105
64.3953668124724,2075.521468981888,6,91,1360,19,876,1414,3275,6345,634.5,9,0,9,327.5444983197725,10,3.2711134262913917
59.66190543337012,1921.4675458697543,5,97,969,16,702,1291,3215,6248,624.8,8,0,8,321.5269005457405,10,3.0753321796891075
38.09119975819956,1219.4333329725898,0,45,648,30,613,843,2092,3829,382.9,10,0,10,209.29074461404235,10,3.1847305640443713
72.8260273405903,2349.9034116585804,8,126,1304,56,1312,1650,4570,7651,765.1,3,0,3,457.01633075736464,10,3.071367679595583
43.29100760111587,1388.6648389413622,0,40,1208,3,476,953,2660,4220,422.0,10,0,10,266.012929996103,10,3.290674973794697
35.69272438015349,1141.3732175764585,0,63,752,14,273,791,1805,3502,350.2,10,0,10,180.58146777898074,10,3.2592039336849186
34.46101240346074,1101.2862607056481,0,44,812,4,275,756,1914,3345,334.5,10,0,10,191.49688195465131,10,3.292335607490727
40.37758357405101,1293.8453474292933,15,55,626,15,376,894,1591,3887,388.7,10,0,10,159.19300588183106,10,3.328647665112666
73.87657470559805,2384.0942352510297,3,116,1360,13,1212,1602,4094,7697,769.7,6,0,6,409.45288993194697,10,3.0974330716526306
64.95405581418493,2093.704406502705,6,107,1622,35,930,1402,3628,6435,643.5,8,0,8,362.89855019180106,10,3.253619901325105
38.14628787746484,1221.226215645543,1,49,651,11,258,881,1712,3991,399.1,8,0,8,171.29102583872154,10,3.0599504275759033
99.10105724463372,3205.043258046045,0,144,2839,26,1584,2334,6661,10000,1000.0,0,0,0,666.1489549947903,10,3.2050432580460453
51.36919687767494,1651.5753498817335,8,73,915,14,578,1120,2450,4941,494.1,10,0,10,245.09214746085928,10,3.3425933007118673
52.55802611896671,1690.266657122557,0,67,908,26,747,1179,2795,5106,510.6,10,0,10,279.51143425861375,10,3.310353813401013
32.959637787038,1052.4229382452536,1,38,693,19,363,732,1765,3385,338.5,10,0,10,176.5376195255667,10,3.1090781041218722
32.30506865071547,1031.1195124174228,0,39,664,17,314,698,1538,3151,315.1,10,0,10,153.85168506707996,10,3.2723564342031826
75.72404041335822,2444.2213425201644,1,138,1244,36,1173,1666,3367,7545,754.5,6,0,6,336.75783515758815,10,3.239524642173843
36.811536600787186,1177.7857702541583,0,38,813,10,325,800,1768,3690,369.0,10,0,10,176.86544600473718,10,3.1918313557023255
72.81540044439994,2349.557551638288,0,122,1289,19,1380,1627,3881,7422,742.2,6,0,6,388.14885033273606,10,3.165666332037574
78.68603550166597,2540.621614339688,5,129,2663,9,998,1789,4835,7777,777.7,7,0,7,483.5477849174291,10,3.266840188169845
47.12337843196286,1513.3921186270068,1,50,823,31,669,1092,2730,4656,465.6,10,0,10,273.0736119843088,10,3.2504126259171104
28.153823880959656,896.0142498281891,2,29,610,13,270,587,1413,2831,283.1,10,0,10,141.36203302294015,10,3.1650097132751296
40.36859735389513,1293.5528843968339,0,67,557,24,465,919,1961,3960,396.0,10,0,10,196.16492026222403,10,3.266547687870793
77.13101310146695,2490.012285966265,0,145,1704,41,1430,1788,5095,8332,833.2,2,0,2,509.5528832989279,10,2.9884929020238418
29.370030486283827,935.5965731766503,3,40,593,10,223,661,1261,2852,285.2,10,0,10,126.18674070229754,10,3.280492893326263
38.793485832690294,1242.2897410548371,0,62,1064,1,252,800,2011,3757,375.7,10,0,10,201.14716471452266,10,3.3066003222114375
41.382127700568134,1326.538962362424,1,40,755,35,556,941,2087,4003,400.3,10,0,10,208.7730869691819,10,3.3138620093990108
39.57279207243753,1267.6528261047874,6,50,536,25,430,854,1902,3925,392.5,10,0,10,190.2237350417301,10,3.2296887289293945
42.145993026115256,1351.3995116951787,1,70,667,16,374,933,1904,4030,403.0,10,0,10,190.45329536916688,10,3.353348664256026
54.001205887298845,1737.2359861740576,1,75,1009,16,662,1186,2458,5294,529.4,10,0,10,245.80726718222724,10,3.2815186742993157
38.38262622560983,1228.9180180703645,0,54,871,23,438,863,1985,3725,372.5,10,0,10,198.56048910235987,10,3.2991087733432605
30.763369027077985,980.9437834402282,0,48,487,38,117,700,1008,3041,304.1,10,0,10,100.83500884957611,10,3.2257276666893397
41.13750881572236,1318.5776638834336,1,55,858,14,457,917,2193,4038,403.8,10,0,10,219.34581584073604,10,3.265422644585026
75.33877653282663,2431.6826509632147,2,142,1562,24,955,1736,3940,7761,776.1,5,0,5,394.0284717625938,10,3.133207899707789
35.37337007126665,1130.9796006846032,0,34,924,1,249,758,1694,3421,342.1,10,0,10,169.4932002386078,10,3.3059912326354963
89.35321286763391,2887.7926146177097,3,159,2192,32,1673,2143,5380,8872,887.2,2,0,2,538.0883409909438,10,3.2549510985321346
93.75895345722947,3031.18062767683,3,201,1355,17,1465,2116,4312,10000,1000.0,0,0,0,431.2136040417478,10,3.03118062767683
84.23547604241776,2721.2321692614387,0,174,1701,32,1236,1943,4426,8304,830.4,7,0,7,442.6320406842977,10,3.2770136913071277
50.63712147305054,1627.749426511111,1,80,801,14,425,1116,2266,4987,498.7,10,0,10,226.6333286197856,10,3.2639852145801305
38.96982419608056,1248.0288005928269,15,55,690,23,315,885,1676,3803,380.3,10,0,10,167.62499965485185,10,3.281695505108669
75.61173148330391,2440.566167186575,1,141,1557,16,1092,1795,5007,8277,827.7,2,0,2,500.76206338685006,10,2.948612017864655
57.88969485415769,1863.7896711724266,2,92,871,16,674,1287,2737,5665,566.5,9,0,9,273.7531372992322,10,3.2900082456706556
44.50681390325801,1428.234134133325,0,49,955,23,505,1018,2448,4342,434.2,10,0,10,244.8417346458882,10,3.2893462324581413
42.26766972094745,1355.3595677068267,0,54,909,35,483,992,2248,4236,423.6,10,0,10,224.87912609167398,10,3.1996212646525657
90.65887162309113,2930.286222870628,2,175,847,61,1816,2048,4810,9141,914.1,3,0,3,481.05622461400924,10,3.2056517042671784
30.323893312382783,966.6407285425573,2,50,456,29,198,722,1180,3104,310.4,9,0,9,118.09494468141347,10,3.1141776048407133
51.101068693802596,1642.8489242675246,2,66,692,26,683,1140,2493,5009,500.9,10,0,10,249.36501667313277,10,3.2797942189409555
76.46094831821591,2468.2045431050187,3,182,2057,45,842,1848,3801,7493,749.3,7,0,7,380.1758472336922,10,3.294013803690136
93.33238473516683,3017.2976401867872,2,170,1745,15,1420,2098,4943,9265,926.5,4,0,4,494.394293512404,10,3.256662320762857
37.13120978594266,1188.1897652047396,0,51,435,20,195,771,1487,3591,359.1,10,0,10,148.7960707297083,10,3.3087991233771636
31.2597051481792,997.0974013772995,0,43,1046,38,305,732,1939,3065,306.5,10,0,10,193.94016130715607,10,3.253172598294615
83.28887337471733,2690.424301000069,2,134,1118,42,1253,1934,4489,8176,817.6,6,0,6,448.9975005444139,10,3.2906363759785577
55.40511922377681,1782.927360809271,0,96,1109,36,704,1260,2737,5416,541.6,10,0,10,273.78844109182245,10,3.2919633692933363
44.631455050684735,1432.2906703981093,0,66,883,18,486,977,2063,4387,438.7,10,0,10,206.30113281533121,10,3.264852223382971
93.08700690326029,3009.3116412269474,6,151,2210,12,1762,2145,5850,10000,1000.0,0,0,0,585.0813426511362,10,3.0093116412269474
