D4RL Score,Avg Reward,action0_a,action0_b,action1_a,action1_b,action2_a,action2_b,act_sum,steps,avg_steps,unsafe_height,unsafe_ang,total_unsafe,avg_act_sum,done_count,avg_step_rew
26.013103427151457,826.3429548110773,1,11,110,104,5,640,305,2580,258.0,0,10,10,30.55015624621883,10,3.202879669810377
33.71160995093424,1076.89641603273,30,6,183,189,34,792,380,3160,316.0,0,10,10,38.02137568104081,10,3.4079000507364876
90.80751762110233,2935.1240143543914,61,59,337,520,167,2042,163,7932,793.2,3,1,4,16.34136365975719,10,3.7003580614654457
51.38087456599533,1651.955408691673,42,9,300,257,18,1249,-377,4332,433.2,10,0,10,-37.7450539251091,10,3.813378136407371
2.2935322733987813,54.372361176273614,0,0,71,0,0,0,233,371,37.1,0,10,10,23.303018388524652,10,1.4655622958564316
106.12110707755507,3433.5158557055024,102,101,568,577,149,2454,400,9395,939.5,2,0,2,40.06311938134022,10,3.6546203892554576
101.29575387467116,3276.4712467460117,102,102,459,627,207,2326,46,8822,882.2,2,1,3,4.604937093611807,10,3.713977835803686
101.9416375290457,3297.491997283808,87,85,671,579,135,2357,117,8938,893.8,2,1,3,11.70107445777976,10,3.689295141288664
10.938428781387474,335.72676872118575,0,0,97,34,0,222,201,1321,132.1,0,10,10,20.131252536643295,10,2.541459263597167
93.54704423619896,3024.28388885743,153,127,418,543,153,2098,173,8425,842.5,0,3,3,17.30840511957649,10,3.589654467486564
111.03472315552435,3593.433043753117,161,132,629,646,188,2608,218,9883,988.3,1,0,1,21.868693148577584,10,3.635973938837516
109.33165448138273,3538.005442349374,213,119,699,620,252,2569,570,9681,968.1,2,0,2,57.06657413775101,10,3.6545867599931556
101.43302285639115,3280.938765008427,111,126,562,605,185,2311,97,8906,890.6,3,0,3,9.76181869939901,10,3.6839644790123813
111.8862222374299,3621.145697050145,221,132,592,656,243,2586,193,10000,1000.0,0,0,0,19.30456023486331,10,3.621145697050145
111.36211809500112,3604.0883487813,124,134,669,578,218,2586,424,10000,1000.0,0,0,0,42.47191928760149,10,3.6040883487813
107.28540881885218,3471.4088977243905,170,126,730,580,228,2501,494,9540,954.0,2,0,2,49.446354909753424,10,3.63879339384108
106.19837545124756,3436.0306107962215,136,116,698,576,213,2480,382,9415,941.5,2,0,2,38.28903067833744,10,3.6495279987214246
45.01491943224008,1444.770795959749,71,56,279,242,99,1051,357,4218,421.8,1,6,7,35.758885028213264,10,3.4252508201985514
107.90898242533883,3491.703551622395,189,134,764,626,223,2480,373,9532,953.2,1,0,1,37.38055358771235,10,3.6631384301535825
107.75109056073921,3486.5648467252877,172,158,730,612,223,2555,201,9541,954.1,1,0,1,20.19650926361792,10,3.654297082827049
111.73508247886741,3616.226744326126,163,138,828,580,179,2619,604,10000,1000.0,0,0,0,60.46718591558747,10,3.6162267443261262
111.64678017553689,3613.352882017254,143,131,775,576,158,2619,370,10000,1000.0,0,0,0,37.083220281265675,10,3.6133528820172542
108.34825135991059,3505.999876711436,138,132,764,604,210,2506,384,9633,963.3,1,0,1,38.43279873840511,10,3.639572175554278
81.8213660233339,2642.663213168105,148,163,657,448,169,1899,573,7414,741.4,0,3,3,57.37872035796754,10,3.5644230013057796
107.2928733171786,3471.65183521963,209,186,688,587,151,2481,219,9526,952.6,1,0,1,21.995874218363316,10,3.6443962158509655
112.55473577060077,3642.9029533559014,234,155,744,671,230,2591,274,9968,996.8,1,0,1,27.488601318048314,10,3.654597665886739
49.08235675673104,1577.1484846458648,86,56,333,273,154,1125,372,4534,453.4,1,6,7,37.256848003994676,10,3.4784924672383433
106.91965510727242,3459.5051787228062,144,137,684,559,205,2514,367,9542,954.2,1,0,1,36.74434409996029,10,3.6255556264124986
104.3158977946699,3374.7640143374324,180,151,666,501,135,2437,150,9383,938.3,0,1,1,15.013628847245126,10,3.5966791157811278
109.35303691235954,3538.701349026081,179,175,907,582,204,2569,659,9774,977.4,0,1,1,65.90503202700056,10,3.6205252189749144
95.57166361552159,3090.1765904585272,132,89,561,545,204,2256,194,8391,839.1,4,0,4,19.491367590241133,10,3.6827274347020946
103.4779850101471,3347.4935369122986,178,129,626,566,182,2412,127,9123,912.3,2,0,2,12.792320709652268,10,3.6692902958591453
111.78840584987495,3617.96219199103,195,156,777,562,138,2584,21,10000,1000.0,0,0,0,2.149079951364547,10,3.61796219199103
108.8679058515923,3522.9124078793975,187,179,665,607,218,2566,308,9623,962.3,1,0,1,30.86676958985627,10,3.6609294480717005
101.45594671745388,3281.6848386418105,196,169,769,638,207,2380,410,8946,894.6,2,0,2,41.0034239386674,10,3.6683264460561262
112.83902816549809,3652.1554549054504,144,172,772,625,223,2625,421,10000,1000.0,0,0,0,42.15089034014382,10,3.6521554549054507
111.81475054291408,3618.819599074519,214,190,726,632,237,2554,591,9832,983.2,0,2,2,59.13606175915338,10,3.6806545962922286
111.97402775922016,3624.0033912445915,213,194,814,579,174,2632,395,10000,1000.0,0,0,0,39.51543935220688,10,3.6240033912445915
111.52512908134314,3609.393659196895,134,146,740,489,217,2642,551,10000,1000.0,0,0,0,55.17147027991014,10,3.609393659196895
111.83609098007767,3619.514139032211,148,174,783,547,155,2631,156,10000,1000.0,0,0,0,15.66979782152921,10,3.619514139032211
111.66595433899671,3613.976919030933,204,154,810,514,241,2636,494,10000,1000.0,0,0,0,49.41002138834447,10,3.6139769190309328
112.21902111000024,3631.9768769881716,197,195,623,585,214,2642,335,10000,1000.0,0,0,0,33.51798862894066,10,3.6319768769881717
111.91697457970453,3622.1465542649544,154,178,800,570,216,2586,545,10000,1000.0,0,0,0,54.51751877837815,10,3.6221465542649547
108.74391451812401,3518.8770202797386,197,172,695,659,135,2540,193,9666,966.6,1,1,2,19.37335276743397,10,3.6404686739910392
85.98218215152984,2778.0799825383433,123,123,599,414,169,2008,341,7729,772.9,1,2,3,34.140008139284326,10,3.59435888541641
112.01324437235267,3625.279724274561,164,150,681,547,221,2630,293,10000,1000.0,0,0,0,29.31535736564547,10,3.625279724274561
111.55945964163148,3610.5109721041904,229,144,708,570,296,2615,483,10000,1000.0,0,0,0,48.33596771149896,10,3.61051097210419
111.2157779180828,3599.3256019122286,156,157,964,553,208,2594,773,10000,1000.0,0,0,0,77.36671278518625,10,3.599325601912229
113.24487266926573,3665.3639577264366,163,188,715,580,231,2652,158,10000,1000.0,0,0,0,15.815405104798264,10,3.6653639577264365
111.9067520684903,3621.8138552461,175,169,614,503,208,2650,61,10000,1000.0,0,0,0,6.191729131247849,10,3.6218138552461
112.2868208151171,3634.1834674137763,189,181,677,568,227,2638,472,10000,1000.0,0,0,0,47.21268299960066,10,3.6341834674137763
54.45973445706686,1752.15913001624,81,59,353,276,113,1277,310,4911,491.1,3,4,7,31.0512423718581,10,3.567825554909876
80.48356387835739,2599.1234750620038,132,108,474,458,142,1882,138,7166,716.6,2,2,4,13.804149987269193,10,3.627021316022891
111.81643149924061,3618.874307013581,200,178,771,582,200,2643,260,10000,1000.0,0,0,0,26.080496901250445,10,3.618874307013581
108.31281941182269,3504.8467183418456,155,175,741,610,296,2535,443,9572,957.2,1,0,1,44.3554601817159,10,3.661561552801761
111.92163886270052,3622.2983567275687,205,195,712,550,137,2641,-1,10000,1000.0,0,0,0,-0.14768700723070652,10,3.622298356727569
102.26584187265605,3308.0434620625574,141,158,640,498,226,2422,416,9137,913.7,2,2,4,41.698627300513905,10,3.620491914263497
61.53861540606348,1982.5464288862054,101,82,459,334,170,1416,563,5626,562.6,1,5,6,56.34305352498777,10,3.52390051348419
104.75085433050057,3388.9199892913653,167,158,763,583,263,2450,522,9382,938.2,0,1,1,52.2753197735874,10,3.612150915893589
113.2821047434115,3666.575702500162,170,171,684,583,229,2649,193,9993,999.3,1,0,1,19.363199515876477,10,3.6691441033725227
111.63163479473816,3612.859964648292,196,200,822,592,219,2630,493,10000,1000.0,0,0,0,49.39847444931511,10,3.612859964648292
112.25729889494794,3633.222655176047,194,146,817,567,167,2632,329,9979,997.9,1,0,1,32.96923380219378,10,3.640868478981909
111.74954518440612,3616.6974435351426,236,151,836,546,215,2661,480,10000,1000.0,0,0,0,48.071073297830296,10,3.6166974435351427
112.80840946265762,3651.158947082655,216,225,671,613,317,2682,224,9951,995.1,1,0,1,22.497984576341697,10,3.669137721920063
105.9125194317571,3426.72721995371,122,137,768,581,306,2477,377,9202,920.2,3,0,3,37.77088161930442,10,3.7238939577849495
111.77055208618702,3617.3811283426426,123,159,723,575,227,2634,279,10000,1000.0,0,0,0,27.971426345035432,10,3.6173811283426427
110.74205967701154,3583.9080992345903,189,131,799,472,230,2627,407,10000,1000.0,0,0,0,40.76200071123894,10,3.58390809923459
112.80427658456173,3651.0244395767463,173,184,778,585,238,2650,448,9995,999.5,1,0,1,44.866713093838186,10,3.652850865009251
112.80608497090832,3651.0832948179495,235,211,703,638,171,2589,110,10000,1000.0,0,0,0,11.088941841758787,10,3.6510832948179495
111.13060351432102,3596.5535393564487,155,155,770,489,194,2627,560,10000,1000.0,0,0,0,56.063008064008315,10,3.596553539356449
112.38778208519167,3637.4693249484,171,158,765,591,199,2614,253,10000,1000.0,0,0,0,25.326086530159227,10,3.6374693249484
111.38582488446774,3604.8599033856854,164,177,697,631,267,2632,455,9974,997.4,0,1,1,45.598254479584284,10,3.6142569715116153
111.56655232811575,3610.7418087141878,236,189,643,514,187,2648,188,10000,1000.0,0,0,0,18.845681813918056,10,3.610741808714188
112.02415875909662,3625.6349408827905,143,145,785,539,244,2627,411,10000,1000.0,0,0,0,41.14766768342815,10,3.6256349408827906
111.770436993582,3617.377382570595,211,170,778,586,258,2660,449,10000,1000.0,0,0,0,44.95496394697111,10,3.6173773825705946
111.39988760564215,3605.3175848143574,170,171,772,569,243,2624,391,10000,1000.0,0,0,0,39.14354160169605,10,3.6053175848143577
111.95254578382645,3623.304244822861,209,155,785,518,233,2621,487,10000,1000.0,0,0,0,48.71180074932054,10,3.623304244822861
111.99729316894577,3624.7605808261665,272,214,662,595,224,2646,267,10000,1000.0,0,0,0,26.780014600465073,10,3.6247605808261665
98.6722203805956,3191.0864522354304,177,161,624,515,316,2323,390,8718,871.8,2,1,3,39.0137887385441,10,3.6603423402562867
112.72815427828135,3648.546984078618,213,171,736,665,233,2652,149,10000,1000.0,0,0,0,14.911439434927889,10,3.6485469840786178
112.26356977036201,3633.426745350554,213,178,783,630,261,2637,537,10000,1000.0,0,0,0,53.74001944484189,10,3.633426745350554
112.35334017922025,3636.34838821534,148,189,868,582,273,2667,646,10000,1000.0,0,0,0,64.63821609360166,10,3.63634838821534
111.5346100682578,3609.7022247712603,171,152,737,512,235,2634,479,10000,1000.0,0,0,0,47.920040218206125,10,3.6097022247712602
111.24944732234422,3600.4213970185797,209,170,864,520,190,2620,617,10000,1000.0,0,0,0,61.70045076482929,10,3.6004213970185797
102.47019734789984,3314.694358763593,250,191,623,605,207,2379,171,9136,913.6,0,1,1,17.170798970898613,10,3.6281680809583983
112.20654188059129,3631.5707314439505,223,176,749,653,255,2655,414,10000,1000.0,0,0,0,41.49203819895629,10,3.6315707314439503
112.23314434894127,3632.436528011315,190,179,750,556,212,2630,339,10000,1000.0,0,0,0,33.90895322128199,10,3.6324365280113153
112.87953216811559,3653.473686957056,232,171,826,615,156,2628,238,10000,1000.0,0,0,0,23.869723667530344,10,3.653473686957056
112.48704812953478,3640.7000101358594,202,173,811,605,301,2644,426,10000,1000.0,0,0,0,42.676183408265935,10,3.6407000101358595
111.70373517469723,3615.2065236462395,192,160,777,579,236,2619,389,10000,1000.0,0,0,0,38.998092675348744,10,3.61520652364624
90.49109503728212,2924.8258125746133,189,152,684,463,192,2106,545,8212,821.2,0,4,4,54.56350438410882,10,3.561648578390908
111.6546574212045,3613.609252673149,215,164,688,566,255,2631,345,9947,994.7,1,0,1,34.59946514777839,10,3.632863428846033
106.70827685771815,3452.6257207540193,234,194,700,488,212,2519,276,9482,948.2,1,0,1,27.69973553363234,10,3.641242059432629
109.90627897906565,3556.7070121087077,247,184,636,600,199,2545,236,9801,980.1,0,1,1,23.601942239841446,10,3.6289225712771223
106.85525172936319,3457.4091242218883,230,182,769,605,251,2506,490,9535,953.5,1,1,2,49.058190606662535,10,3.626019008098467
111.80503267663934,3618.5033240901043,216,166,874,491,180,2626,450,10000,1000.0,0,0,0,45.07527334003244,10,3.6185033240901046
54.82395069939495,1764.012810969362,78,79,404,310,196,1281,324,4887,488.7,3,4,7,32.46281793972012,10,3.609602641639783
